,image_name,x,y,score
570,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,523,780,0.3621743321418762
571,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,846,779,0.8430073261260986
572,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,527,777,0.7857246994972229
573,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,846,767,0.9750935435295105
574,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1767,760,0.29977333545684814
575,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1764,755,0.8534895181655884
576,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1201,744,0.9687424302101135
577,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1209,731,0.9670795798301697
578,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,299,601,0.9373540282249451
579,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,296,601,0.30318161845207214
580,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,745,546,0.9469203352928162
581,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1738,525,0.9222321510314941
582,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1751,511,0.11357047408819199
583,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1488,486,0.5034008622169495
584,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1488,484,0.12403202056884766
585,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1489,481,0.9662542939186096
586,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1488,323,0.9615775346755981
587,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1493,319,0.18339340388774872
588,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,120,309,0.9308175444602966
589,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1228,301,0.9154238104820251
590,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,641,298,0.17109662294387817
591,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,635,297,0.7384183406829834
592,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,139,289,0.9599139094352722
593,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1939,262,0.6168526411056519
594,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1943,259,0.8443138003349304
595,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1204,208,0.9761258363723755
596,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,895,66,0.9145748615264893
597,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1674,48,0.15007951855659485
598,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1670,42,0.9694520831108093
599,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1366,35,0.9078841209411621
600,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1365,33,0.2675608694553375
601,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,1365,31,0.11441891640424728
602,RPE1wt_CEP63+CETN2+PCNT_1_002_002_max_C1,501,12,0.973808765411377
603,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,990,2044,0.930875837802887
604,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,977,2038,0.9005185961723328
605,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,2033,1920,0.8761321902275085
606,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,2032,1918,0.6927176713943481
607,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,2031,1916,0.6300998330116272
608,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,992,1729,0.9553661942481995
609,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,999,1728,0.7358999252319336
610,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1814,1717,0.7953330278396606
611,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1821,1714,0.9245737791061401
612,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,106,1702,0.9289135932922363
613,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,254,1698,0.7966941595077515
614,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,120,1697,0.8441722393035889
615,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,261,1695,0.8389837741851807
616,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1307,1518,0.9357431530952454
617,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1315,1515,0.9386200904846191
618,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1681,1470,0.8857057690620422
619,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1675,1465,0.9680841565132141
620,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,656,1456,0.3305116295814514
621,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,651,1450,0.9491462707519531
622,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,88,1271,0.9549258351325989
623,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1378,1190,0.9324384331703186
624,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1376,1187,0.12595416605472565
625,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1374,1184,0.20294460654258728
626,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1078,1125,0.928999662399292
627,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1071,1106,0.968349039554596
628,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1851,1033,0.4526095390319824
629,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1856,1032,0.5404317378997803
630,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,110,906,0.7353128790855408
631,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,115,904,0.8914120197296143
632,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,493,902,0.8057592511177063
633,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,489,897,0.9231443405151367
634,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,898,765,0.9594001173973083
635,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,2029,760,0.20956286787986755
636,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,2033,756,0.9716081023216248
637,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,951,736,0.9588027000427246
638,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1672,673,0.9183374047279358
639,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1358,664,0.946984052658081
640,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1342,663,0.8931613564491272
641,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1680,657,0.9577163457870483
642,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,268,483,0.11399441212415695
643,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,263,480,0.9047931432723999
644,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1828,322,0.1213323324918747
645,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1827,318,0.932373583316803
646,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1432,212,0.8940063118934631
647,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,1424,211,0.9391211867332458
648,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,295,202,0.4779927432537079
649,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,299,197,0.6438828110694885
650,RPE1wt_CEP63+CETN2+PCNT_1_003_000_max_C1,116,167,0.852880597114563
651,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,118,2000,0.6456848382949829
652,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,116,1998,0.6261497139930725
653,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,114,1996,0.6595430374145508
654,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1475,1970,0.7942273020744324
655,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,923,1825,0.9631722569465637
656,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,912,1818,0.8404784798622131
657,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,512,1800,0.9126690626144409
658,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,375,1764,0.9748926162719727
659,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1892,1753,0.39135053753852844
660,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1890,1747,0.8027784824371338
661,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1471,1700,0.9485538601875305
662,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1528,1664,0.9551399946212769
663,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1774,1506,0.9628413319587708
664,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1125,1474,0.7903255820274353
665,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1124,1471,0.21457375586032867
666,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,395,1414,0.733234703540802
667,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,678,1412,0.9002944827079773
668,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,400,1411,0.8706756234169006
669,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,820,1376,0.9479517340660095
670,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1604,1311,0.9209617972373962
671,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1612,1308,0.7695331573486328
672,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,139,1212,0.9570081233978271
673,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,141,1187,0.27767816185951233
674,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,513,1127,0.0002539362176321447
675,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,938,1088,0.9468314051628113
676,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,935,1080,0.18485432863235474
677,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,535,1079,0.8978678584098816
678,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,533,1072,0.630987823009491
679,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1754,1037,0.9731709361076355
680,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1758,1019,0.9308554530143738
681,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1160,993,0.18576523661613464
682,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1153,990,0.9558264017105103
683,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1166,853,0.5143808126449585
684,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1170,847,0.915031373500824
685,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1519,823,0.834318995475769
686,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,524,713,0.8573974967002869
687,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1010,673,0.8895947337150574
688,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,121,670,0.92121422290802
689,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1500,644,0.8203026652336121
690,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,169,627,0.9594579339027405
691,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,635,510,0.5003139972686768
692,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,627,507,0.8736077547073364
693,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1475,437,0.7691056728363037
694,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1484,433,0.9433287978172302
695,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,990,358,0.9667894840240479
696,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,997,348,0.9643401503562927
697,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,307,208,0.9325636029243469
698,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1514,59,0.2727830111980438
699,RPE1wt_CEP63+CETN2+PCNT_1_000_003_max_C1,1515,49,0.9608352780342102
700,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,722,1980,0.922016978263855
701,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1006,1841,0.8733690977096558
702,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1860,1840,0.8202164769172668
703,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,994,1839,0.9078311920166016
704,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,461,1824,0.7692933678627014
705,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,452,1824,0.659405529499054
706,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1284,1544,0.12853942811489105
707,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1280,1541,0.8802011013031006
708,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1739,1498,0.9589428901672363
709,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1073,1414,0.846932053565979
710,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1289,1378,0.9338321685791016
711,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1889,1372,0.8189200758934021
712,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1886,1367,0.2707620859146118
713,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,69,1304,0.5149341821670532
714,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,71,1300,0.5118519067764282
715,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1529,1227,0.903254508972168
716,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1309,1096,0.9413174390792847
717,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,2014,1069,0.9414197206497192
718,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,2009,1068,0.14011207222938538
719,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,2013,1060,0.837884247303009
720,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,844,1027,0.9561454057693481
721,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,769,976,0.8612157106399536
722,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,774,967,0.9588920474052429
723,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1609,957,0.9186587929725647
724,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1243,948,0.856633722782135
725,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1237,942,0.21226587891578674
726,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1912,576,0.9763761758804321
727,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,2006,495,0.9340924620628357
728,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,681,358,0.1263219118118286
729,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,674,355,0.8922238945960999
730,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1456,317,0.9453124403953552
731,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1499,292,0.9615527391433716
732,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,732,214,0.6761850118637085
733,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,723,213,0.8900293111801147
734,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,1979,17,0.9330151081085205
735,RPE1wt_CEP63+CETN2+PCNT_1_000_004_max_C1,2013,6,0.9691203832626343
736,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,52,2040,0.5211998820304871
737,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,54,2034,0.9184336066246033
738,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1694,2028,0.9321974515914917
739,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1700,2025,0.3242689073085785
740,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1222,2009,0.9217374324798584
741,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1218,2008,0.10329929739236832
742,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,423,1893,0.1836252510547638
743,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,417,1889,0.8856269717216492
744,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1420,1848,0.9321501851081848
745,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1881,1780,0.9055216908454895
746,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1581,1595,0.9395070672035217
747,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1214,1590,0.9671808481216431
748,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1961,1236,0.682424783706665
749,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,165,1235,0.9462613463401794
750,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,173,1233,0.7713828682899475
751,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1964,1230,0.8885929584503174
752,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,943,1050,0.9223355650901794
753,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,949,1040,0.953203558921814
754,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1463,961,0.8899983167648315
755,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1465,956,0.8264749050140381
756,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,401,912,0.9635324478149414
757,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,406,908,0.8286434412002563
758,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,974,800,0.95621258020401
759,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1766,783,0.9583173394203186
760,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,944,771,0.9733089208602905
761,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1715,692,0.9509405493736267
762,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1368,653,0.2582440972328186
763,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1365,646,0.9752113223075867
764,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,392,594,0.9305115342140198
765,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,395,589,0.10925816744565964
766,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1475,473,0.28278258442878723
767,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1482,472,0.892926812171936
768,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,640,462,0.7424653768539429
769,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,636,459,0.8376678228378296
770,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,955,334,0.15452070534229279
771,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,956,328,0.8239870071411133
772,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1329,162,0.29788854718208313
773,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1324,157,0.9639352560043335
774,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,1679,91,0.9172643423080444
775,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,627,49,0.7436594367027283
776,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,623,39,0.9233765602111816
777,RPE1wt_CEP63+CETN2+PCNT_1_004_000_max_C1,253,33,0.846612811088562
778,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1833,2027,0.9609296917915344
779,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1835,2017,0.8362788558006287
780,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,940,1960,0.9292359948158264
781,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,735,1855,0.8667115569114685
782,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,731,1854,0.1530427783727646
783,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,956,1806,0.792660653591156
784,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,955,1804,0.6627893447875977
785,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,610,1712,0.8848657011985779
786,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,911,1681,0.9250290989875793
787,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,914,1678,0.2866354286670685
788,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,435,1672,0.6506407260894775
789,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,443,1668,0.8413025736808777
790,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1993,1651,0.8513984680175781
791,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,2019,1635,0.946435272693634
792,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,941,1594,0.9332248568534851
793,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,932,1546,0.9439293742179871
794,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,668,1483,0.9662351608276367
795,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,702,1482,0.962358295917511
796,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,418,1468,0.9464386105537415
797,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,956,1402,0.9311647415161133
798,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1037,1342,0.925476610660553
799,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,153,1297,0.9254323840141296
800,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,155,1291,0.9636595249176025
801,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,28,1044,0.21236184239387512
802,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,29,1038,0.9647485017776489
803,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,300,905,0.9486010670661926
804,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,593,863,0.9408757090568542
805,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,587,859,0.7343885898590088
806,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,39,765,0.9514614343643188
807,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1352,736,0.9465654492378235
808,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,712,667,0.9654328227043152
809,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1721,663,0.7642554640769958
810,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1300,619,0.9595120549201965
811,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1298,592,0.9333359599113464
812,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,940,578,0.9518424272537231
813,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,420,563,0.9602859616279602
814,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,649,473,0.9027537107467651
815,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,146,440,0.8980991244316101
816,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,140,434,0.22898241877555847
817,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1125,273,0.9507601261138916
818,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1119,267,0.17646090686321259
819,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1537,260,0.9306296110153198
820,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,2032,239,0.9130122661590576
821,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,499,219,0.9426020979881287
822,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1939,147,0.9121556878089905
823,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,1941,138,0.8608750104904175
824,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,902,57,0.8912915587425232
825,RPE1wt_CEP63+CETN2+PCNT_1_003_002_max_C1,55,16,0.7436065673828125
826,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1435,2011,0.8915807604789734
827,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1444,2010,0.1879972517490387
828,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,456,1993,0.8532110452651978
829,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,451,1992,0.2659342885017395
830,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1022,1933,0.968805730342865
831,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,538,1787,0.8204899430274963
832,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,533,1784,0.16912370920181274
833,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1756,1767,0.5114305019378662
834,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1752,1759,0.9452916383743286
835,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,353,1756,0.8966458439826965
836,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,345,1754,0.9118455648422241
837,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1023,1714,0.9189116954803467
838,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,83,1710,0.9456287026405334
839,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1015,1705,0.9109985828399658
840,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1489,1658,0.9079791903495789
841,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1490,1656,0.8232769966125488
842,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,337,1587,0.9085472822189331
843,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,794,1583,0.9465412497520447
844,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,882,1526,0.962028443813324
845,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,734,1449,0.3305116295814514
846,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,736,1445,0.9297739267349243
847,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1788,1421,0.9423518776893616
848,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1781,1416,0.4502239227294922
849,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,75,1397,0.8967069387435913
850,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,241,1287,0.9367693066596985
851,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,246,1286,0.1145479828119278
852,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,419,1229,0.16454379260540009
853,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,423,1227,0.803650975227356
854,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1293,1159,0.9738751649856567
